Yıllık Ortalama Gelir,Yıllık Ortalama Satın Alım Miktarı,Yıllık Ortalama Sipariş Verilen Ürün Adedi,Yıllık Ortalama Sepete Atılan Ürün Adedi,Cinsiyet_Kadın,Yaş Grubu_31-40,Yaş Grubu_41-50,Yaş Grubu_51-60,Yaş Grubu_>60,Medeni Durum_Evli,Eğitim Düzeyi_Doktora Ötesi,Eğitim Düzeyi_Eğitimsiz,Eğitim Düzeyi_Lise Mezunu,Eğitim Düzeyi_Ortaokul Mezunu,Eğitim Düzeyi_Yüksek Lisans Mezunu,Eğitim Düzeyi_Yüksekokul Mezunu,Eğitim Düzeyi_Üniversite Mezunu,Eğitim Düzeyi_İlkokul Mezunu,İstihdam Durumu_Emekli,İstihdam Durumu_Kendi İşinin Sahibi,İstihdam Durumu_İşsiz veya Düzenli Bir İşi Yok,Yaşadığı Şehir_Köy veya Kasaba,Yaşadığı Şehir_Küçük Şehir,Yaşadığı Şehir_Kırsal,En Çok İlgilendiği Ürün Grubu_Ev ve Mobilya,En Çok İlgilendiği Ürün Grubu_Giyim,En Çok İlgilendiği Ürün Grubu_Kozmetik,En Çok İlgilendiği Ürün Grubu_Spor Malzemeleri,Eğitime Devam Etme Durumu_Etmiyor
3.4015347367877466,1.4062249149663768,0.9960900850505696,0.5671233685812066,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
-0.6847393358852017,-0.8658554626319942,-1.0253197149982396,0.4818571310320227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-0.7709337129750973,-0.8867092780368641,-0.4111562629535439,-0.4644559243249878,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
-0.7612173486927671,-0.8398586346509019,0.25350082735297347,-0.3028580986382462,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1.76673510185004,1.2349270110629782,1.2227989550555267,0.5099680067722074,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.6917886892625781,-0.4906736072702274,2.2173763929489647,0.6033759223911457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.939783086782087,-0.8878566814356372,0.18014954188182153,-0.3756257305095453,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-0.724626354300809,-0.7347602084738716,-1.4393369194827836,-1.3663430276007547,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
-0.8705876162541493,-0.9077864521435876,0.4067994289642029,-0.3009369838660429,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
-0.8949725835211627,-0.8856908067683227,-0.4951775770046148,-0.594884196448159,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.6757335755636752,-0.8368780300617154,-0.9574521882468866,0.44128670370892475,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.625936115453874,1.0064367535670815,0.8633315335542369,0.7467759212954375,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
0.08025143685402195,0.7789288812784995,-0.1423470559516202,0.7408045018633598,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
-0.8528589863969436,-0.8364045227553485,0.29385367045607025,-0.6949878958536289,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
-0.8276829808237286,-0.8535687133341979,0.16541288382439043,-0.59707115137867,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
0.5922282428124523,1.7096835730318796,0.3785418912981619,-0.558145422267382,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
-0.45196417904458963,-0.551311382940977,1.8823012004952866,2.0403886295118094,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
0.6169256660333653,-0.7169372480231836,-0.6791414028078603,-1.1006426686008437,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.1301310498658728,-0.7312466638379506,-0.6105676634405195,-1.1422672970454317,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
-0.08581549073502001,0.6498966181151613,-0.2351898988429828,0.30104024774354693,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.5717744470173568,-0.53432656268907,1.8851788665849027,1.3058006788067265,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.0449100076442712,-0.8694394303149725,-0.2430451089903662,-0.17770237658387927,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2.7136172884047194,1.380674974193995,1.446373210163969,0.47130958676934537,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.9465235312953749,-0.8638625106281954,0.04111694092048045,-0.3249637378132043,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.16814809886993975,-0.6175994818726842,-0.6484167686949212,-1.105330389358469,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.6255093278245211,1.791507979981141,0.6028334662666903,-0.4526404595014852,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.20926212550606305,-0.6557246087244066,-0.6335855602095223,-1.1502123368504706,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2.344128724064537,1.1769468357380044,0.9246342757782253,0.6121486927341434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.8717401063540374,-0.7144091212202457,-1.193079181389364,-1.2786219864397594,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-0.7099230380163877,-0.6773461468821584,-0.6757011159524302,-1.1686455431346545,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.7007319477921394,1.6444686999348994,0.5728135869775336,-0.4140441761159173,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0.5723770647421242,1.9933809715896476,0.563103471858369,-0.6618608913630717,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
-0.8572978204423415,-0.8880948045058278,-0.8658831108737544,0.4065360381496297,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.3582919693183025,-0.6988980775484976,-0.5625339661161693,-1.1490039413258393,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
-0.33295534043558683,-0.566208026908147,1.528984392269261,1.6468980088103695,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
-0.44387777727010114,-0.7387136113523051,-1.6182893650778014,-1.3500169587028834,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2.832243060222452,1.0963746695620944,1.3543432449699528,0.4688378150187941,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.9052350700604288,-0.8599880113351932,-0.09137607109837716,-0.5992933089051453,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
-0.096846552284495,0.6416456446671148,-0.469860421859345,0.876512150067676,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3.301750188548722,1.0539632527679137,0.7312281832706882,0.29738854251293445,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.9475894257161371,-0.823421292397801,0.040202419907189355,-0.2774240926799193,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.7790081383301387,-0.8826514432528565,-0.9711920333466375,0.9591013521013303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
-0.21720888462191548,-0.5589267643323153,1.6242655117319311,2.8999330409849637,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.8879844831853307,-0.7470713875996252,-1.4739538961733731,-1.3619285265528807,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.7829147574459934,-0.898299960371668,-0.9466419722097223,0.6161459136717589,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.667561812103419,-0.570336722502532,1.8915746671533176,2.346253116500136,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2.906380727113413,1.0135838977408995,0.6933567270277613,0.31485963183061033,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.6046459772673904,-0.9088548034968696,-1.10693597878303,0.33713582740327375,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
-0.47254374162726553,-0.5115705565224458,1.9937553221654207,1.56173414333225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.6178758196994554,-0.6962516601256328,-0.5553454219267249,-1.0784702759121092,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0.4838336677875908,1.9657561299938409,0.4295602600909632,-0.24163070622774646,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
-0.5621793310290246,-0.9123128798512253,-0.9162639858775942,0.5741230815028191,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.22926737388048066,-0.7102998028029714,-0.5395995466223243,-1.17982614217549,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3.0008457102786648,1.0954114693198067,1.283025502043577,0.5679258347781124,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-0.7528714909664855,-0.7738389400224109,-0.9886777147419464,-1.3246068864402647,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
-0.05475452206957317,0.7488090092026053,-0.2387170697020762,0.8053276200399,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
-0.5376017115863789,-0.865760961803512,-0.8789234928674531,0.17379452899307057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.11601904141156498,0.8430184302688548,-0.4058016854001469,0.745428972362007,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0.5560850169846204,1.9953323476387845,0.5261298442125911,-0.4145054392755829,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
0.638059999414288,1.5196646114243046,0.18460052891999323,-0.6131448193473764,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0.483859712862488,1.8299629128396446,0.5542581922453651,-0.5473424615525244,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0.4560588737266015,1.5252617244758044,0.33626631504953464,-0.6881546443472987,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2.7731622124736415,1.3708354921208825,1.3408097176292217,0.3611606101599399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
-0.11434605426710459,0.6471596460118135,-0.5574130043666637,0.5656986499854716,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
0.6578455765114367,1.7630375427104326,0.6265310850871095,-0.6792530579878154,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
-0.06086889614738635,-0.6597399166737232,-0.6326777519794817,-1.1613239611904809,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.5989516228630923,-0.8820905682260386,-0.9023419182917587,0.29529398739274976,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2.153825059636868,1.1689935636963078,1.5576221619560868,0.5873915108895348,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
-0.5471055989413677,-0.8322907049637588,-1.0137997542799335,0.4632048586175779,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
-0.9542663879100444,-0.8620158529373522,-0.6936978578184534,-0.28210662567357586,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.44884972355126745,-0.7452659286716945,-1.3191178056637487,-1.3431340690748805,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
-0.970895871444046,-0.8703955289078209,-0.11315123451071162,-0.34036587299708604,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
-1.0763020136144634,-0.7222781693605389,-1.4048228298035046,-1.3735572803777019,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2.2226718205164806,1.0678412919659954,0.848187641879228,0.8709120111036783,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.6191814527995866,1.8343235021870028,0.4582149008740623,-0.7257823365347106,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
-0.9137166099908988,-0.8522479428325215,-0.2906546718879149,-0.029050228588449273,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.6985433877207511,-0.8460510399490297,-0.25716601133940387,-0.2752576136282451,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.14750903843430002,-0.7376413549211607,-1.5659589397886355,-1.3909742493671153,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.638699934116325,1.5910981646642586,0.37857811049791873,-0.536574630765767,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.629957900141836,1.669137315892108,0.33091792305057843,-0.574730338331506,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
-0.45893401852522503,-0.7534082780688541,-1.3304220122485373,-1.3193715237539156,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.9468551489953589,-0.8641723492555029,-0.575918789367537,-0.5709528232994681,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.4314588586479401,-0.5563728742210335,2.1023351153222056,1.8850635151435196,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.7648734607298346,-0.8142197240508817,0.17609707057289778,-0.4008575842564696,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
-0.12613641909014814,0.5553040224007384,-0.30669112395247244,0.4693024525329031,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
-0.005139144537814258,0.7475803069273687,-0.3924910863292322,0.7703975859956538,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
-0.3987975020338666,-0.5660469658406296,1.6516971957569178,2.364099716434094,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4937556484885697,1.8676191814780554,0.4847381509892944,-0.5199221212243638,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
-0.5611758318193538,-0.858872601674213,-0.8919058992947662,0.551334668816762,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.3808512724155502,-0.5465455207544392,1.9245059730274765,2.3433521003213325,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.8769537796580493,-0.7008402269449362,-1.1612378429730112,-1.404905960639174,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.872187489491046,-0.7033778038284956,-0.6055669945066996,-1.1035547984012115,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
-0.9303445063105147,-0.7852299334546945,-1.115472445915011,-1.3983000340122054,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2.2433807854024703,1.4410991548708647,1.249977574254925,0.729954587324974,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.3276983296293309,-0.7505112996728116,-1.1970977005722776,-1.3053806774426393,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.6318300717703799,-0.4784869331085861,1.7324426924722633,1.9918677061013614,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.577556016246646,1.6283111181808145,0.13877476285612075,-0.2975105885871144,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.6106760620377821,-0.7112777889794274,-1.5989817891515303,-1.38360791812007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.5187875615988271,-0.5546579221705824,1.6197666638655792,0.46552341261163327,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5652287950919931,1.94330682964478,0.3822109316806039,-0.556919154524389,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
-0.5898330644224905,-0.513151401125496,2.1370956568709714,2.615142679076567,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
-0.16716399068992444,-0.6320177329036326,-0.6164414117324555,-1.0564270405202671,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0.027579392952946993,0.6197894078798796,-0.2873274956984279,0.7450754434347225,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-1.1353640029014973,-0.7688236239644226,-1.1655658504557276,-1.4140740161709915,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
-0.05976657155384764,0.6545274444437473,-0.09718165682039953,0.8094521177334857,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.608238061058967,1.6449544662483795,0.4735585511533629,-0.4809721294393428,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1.810319760274043,1.5286309456216374,1.336067004874209,0.4897992534637822,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
-0.6644227223485762,-0.9023873144561977,-0.8300452680801046,0.5972613410811902,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.6370858293968886,-0.6932253908684793,-0.46770493105702854,-1.120671434365822,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.6084155566500765,-0.7890231036582519,-1.1720752595995356,-1.4078730440499843,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.6116894477051482,1.6143637928557777,0.6163962393695939,-0.6082112006343809,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
-0.756934346400688,-0.7507899178224081,-1.2166962316094672,-1.3630089903280107,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.5164650327609748,1.707973749798523,0.5201369768143068,-0.476417143622021,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
0.5410409879716257,1.6832304551140551,0.44200402087413554,-0.5516128217583616,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
-0.6889346269705695,-0.886843474346368,-0.982073709555388,0.5270032060673769,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.8874851769702944,-0.8574649128048768,-0.10927887968283684,-0.547064203777343,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
0.4183690771540399,-0.649731291246719,-0.7317099665214164,-1.2227818625179858,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.017338876357593454,0.583650309879721,-0.09950196990376385,0.7147810444490381,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.21189287247193583,-0.677281626166184,-0.575516362300151,-1.1514405957917653,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.26568717419699117,-0.71926163969095,-1.601781329714327,-1.4192007848091246,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2.204461066331038,1.1480541793069903,1.110877507789376,0.5276842602113008,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.6799952955639154,-0.48165602291188464,1.6398311810526798,1.9907680979992524,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
-0.6121907370613654,-0.5355461096924299,1.7080068066318925,1.3707971142840063,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5242524916661782,-0.687579349663722,-0.6110727631909019,-1.129221799765306,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.48691049540567655,1.7147005921359364,0.4902750514155501,-0.47403596427657535,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
-0.8535248283970158,-0.8510579272152878,-0.16688631662936268,-0.37169189437656974,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.6390046315068554,-0.7708318900235738,-1.1712971831823864,-1.3112510722733621,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
-0.7241216655022137,-0.6706225672260278,-0.44195750629395486,-1.0424451759433262,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.025846044283439305,0.5931593706826016,-0.1964894951656567,0.47524603837823914,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
-0.682283891961578,-0.8803205170986301,-0.9281097547395263,0.5540095493888875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.884270280345537,1.2178075367616927,1.372263038290026,0.8100028075133829,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
-0.5021452893495391,-0.8694107348946063,-0.9120838712674175,0.46714626574666834,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.6318305309310829,-0.6427397267450566,-0.599560388710158,-1.091810740801963,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
-0.7159255939999912,-0.8521545308371721,-0.9998588255862216,0.5565825934607405,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.5259684750528106,-0.512844731685937,1.965565874796066,1.0308325194846752,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.6022758416896408,1.7428451595189127,0.6174634212100067,-0.40630438026445226,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
-0.473773291369672,-0.8618092460267528,-0.978707067382548,-1.3468333917676525,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.5025520152507258,1.5443823217386379,0.4090353786485377,-0.3766145713085296,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.7115445346465814,-0.5283039748190939,1.6485313679639577,1.8036767641613407,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0.696427319193643,1.0776517243728598,1.194105170964563,0.6172004846029752,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
