,Yıllık Ortalama Gelir,Yıllık Ortalama Satın Alım Miktarı,Yıllık Ortalama Sipariş Verilen Ürün Adedi,Yıllık Ortalama Sepete Atılan Ürün Adedi,Cinsiyet_Kadın,Yaş Grubu_31-40,Yaş Grubu_41-50,Yaş Grubu_51-60,Yaş Grubu_>60,Medeni Durum_Evli,Eğitim Düzeyi_Doktora Ötesi,Eğitim Düzeyi_Eğitimsiz,Eğitim Düzeyi_Lise Mezunu,Eğitim Düzeyi_Ortaokul Mezunu,Eğitim Düzeyi_Yüksek Lisans Mezunu,Eğitim Düzeyi_Yüksekokul Mezunu,Eğitim Düzeyi_Üniversite Mezunu,Eğitim Düzeyi_İlkokul Mezunu,İstihdam Durumu_Emekli,İstihdam Durumu_Kendi İşinin Sahibi,İstihdam Durumu_İşsiz veya Düzenli Bir İşi Yok,Yaşadığı Şehir_Köy veya Kasaba,Yaşadığı Şehir_Küçük Şehir,Yaşadığı Şehir_Kırsal,En Çok İlgilendiği Ürün Grubu_Ev ve Mobilya,En Çok İlgilendiği Ürün Grubu_Giyim,En Çok İlgilendiği Ürün Grubu_Kozmetik,En Çok İlgilendiği Ürün Grubu_Spor Malzemeleri,Eğitime Devam Etme Durumu_Etmiyor,Öbek İsmi_obek_2,Öbek İsmi_obek_3,Öbek İsmi_obek_4,Öbek İsmi_obek_5,Öbek İsmi_obek_6,Öbek İsmi_obek_7,Öbek İsmi_obek_8
623,0.18350394703178932,0.07060774362332822,0.24272458263828506,0.07176899784871987,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
624,0.254200048001352,0.09203363757697866,0.22853689878485822,0.07665553849441134,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
625,0.09889637362432199,0.019886750552570387,0.3619589350089126,0.22164936604566288,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
626,0.22497325701506551,0.14480406457848297,0.767915952406946,0.4447409879118229,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
627,0.8035937682550645,0.7853976843368802,0.5731975616370042,0.3448205677213803,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
628,0.14161118747054524,0.07911099807671051,0.2249409421018905,0.06255237434088112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
629,0.1446486388596115,0.05378091754319761,0.11109118987720049,0.013429780044704912,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
630,0.37347020370354644,0.8459375376528984,0.451167894225367,0.1959997064931194,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
631,0.26023060957438254,0.4553241922601065,0.3133246767451704,0.36075303904119865,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
632,0.1467150034780198,0.036868907102934195,0.13235508877945606,0.4090264363945516,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
633,0.7190197093426642,0.6457671954664517,0.6049608515899471,0.3433346283475935,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
634,0.02781146274045477,0.04943546901136983,0.062270261271081845,0.02362792100318386,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
635,0.7620402400005799,0.663402233037766,0.5580357919193258,0.4436052335067213,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
636,0.5802459160434649,0.7497016702162735,0.5555015851963884,0.31845776283590993,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
637,0.21160079264205586,0.1013232885541272,0.23442853675225495,0.05292727245533762,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
638,0.15445196339225678,0.039324709679980877,0.0710766214538386,0.0243633102374192,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
639,0.3234553714897924,0.08737612996229419,0.20855992410222776,0.06468109028920965,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
640,0.3909497919953102,0.9287155991193534,0.4632120094889707,0.16681116181581543,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
641,0.1562651527058723,0.07806238474921523,0.25795327952702624,0.07024752702204656,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
642,0.587219191906986,0.6352821436278135,0.6847958305741702,0.42955414938901154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
643,0.807589606324264,0.6532678729596779,0.6554097044010935,0.3996384347511699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
644,0.18996807439240743,0.14510339803511124,0.7995509222079247,0.5604332768732757,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
645,0.26158081370691744,0.47314046972207086,0.2943877246153479,0.40486993672342264,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
646,0.15346752015078946,0.1193195522538186,0.78137775312161,0.6717179604249494,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
647,0.7713073767109753,0.6668929567376145,0.6160478072110911,0.4399913200682795,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
648,0.6843691663887778,0.653727117906501,0.7256481445219901,0.4046842136006419,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
649,0.2603562506427915,0.4814983740520496,0.3224797209569192,0.40810324860015224,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
650,0.3516661998330893,0.0891094853197702,0.22692517199804352,0.06908373406538368,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
651,0.09070429977261607,0.02201800061411527,0.35070463665999596,0.32308643001740284,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
652,0.25608647716107846,0.08615491495370595,0.2251539715630844,0.08091701831452519,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
653,0.11865912599514147,0.0369511113031588,0.15591735726971373,0.39738180504487264,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
654,0.13867545130200476,0.026561350972823847,0.141817408597866,0.40728983441834615,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
655,0.1760782452295631,0.023496226372586762,0.15954387697243647,0.4299406426859532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
656,0.17331937326773458,0.05270044041137423,0.04257962339464567,0.023585259085866617,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
657,0.20369925203746142,0.04768023807885308,0.056993530191108505,0.0314809672234116,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
658,0.3869522473778551,0.8508351131801721,0.45767954934814087,0.16861958896859816,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
659,0.6491468014989301,0.6629148888101677,0.558859950248542,0.407080166688992,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
660,0.27191286151232397,0.44229344013330035,0.2932338242984384,0.4038023774247347,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
661,0.1494964474310939,0.13505132356553462,0.7981963888046403,0.6078259055480285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
662,0.09828777829410593,0.028087617279152738,0.25883215685258026,0.25310201069066424,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
663,0.26055253392539324,0.48844759042032787,0.37296383730601884,0.4735840299264557,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
664,0.18074829989956118,0.023113865588465732,0.1616948969238749,0.3502858290681252,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
665,0.4098248565287458,0.855314689304081,0.47071635312241206,0.17358222705986193,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
666,0.37364879995722355,0.8664046649126469,0.435853256026176,0.1800566729177692,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
667,0.546849540010354,0.6444683355632848,0.6499789904737497,0.37862445177776005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
668,0.267781942168963,0.5705656080751127,0.31709907407005106,0.42275462909959344,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
669,0.08913661050960725,0.02056425663204796,0.24018644228180752,0.1454226613271583,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
670,0.20879283052620046,0.14770148223006135,0.724317240620101,0.6343932198498651,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
671,0.2036741152567434,0.020035647346321434,0.1520546063827573,0.35031042107861476,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
672,0.2381601638732709,0.5871168306148846,0.26172416394718484,0.420561237199631,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
673,0.0906320543059663,0.03410882175376896,0.20777595980581073,0.28689355138020883,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
674,0.20581404026899813,0.07909875562288882,0.24210292462113858,0.06371264973306695,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
675,0.19486369057049924,0.09621134154277333,0.25510226392598917,0.060880719490867506,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
676,0.19485619384128242,0.12092470925481669,0.8339873746038258,0.7078874156427417,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
677,0.2358357759025356,0.12809194915104877,0.8557524851602241,0.46086117595275855,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
678,0.1792088988800415,0.03156979543632071,0.13400461301381592,0.44025529330863183,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
679,0.16684876699970844,0.11516150646103765,0.8048159015900683,0.35863493130859847,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
680,0.2692592543454418,0.5638892433280047,0.3163787215229124,0.40732469273091226,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
681,0.23990259480158757,0.07003637099575549,0.25359462322989496,0.052065267419395454,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
682,0.11215917379563659,0.02985168947917144,0.41371793903329035,0.136251607785411,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
683,0.39175476388866404,0.8188353794278493,0.47995500586479445,0.2231133408072026,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
684,0.17102895358930448,0.036489647015319135,0.16276307524084765,0.4129941397624533,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
685,0.22600460380480572,0.0483277260889326,0.14133839069831441,0.03269842037562034,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
686,0.1523332637069998,0.01664058882382849,0.16012762319898752,0.5178141618547085,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
687,0.1256903199978783,0.07255922004682971,0.0603751840550053,0.0022271773293035084,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
688,0.14966890051639706,0.12387892561411046,0.7390887645267405,0.3388677565193486,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
689,0.12792534135336084,0.032737547120058774,0.2459675982541351,0.20777931867076765,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
690,0.21134985967900785,0.15536123117587872,0.8320233743635514,0.43971559776433067,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
691,0.15332225268599947,0.03849468893479205,0.14551518969931948,0.3606943871304019,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
692,0.8724137546433912,0.5258773473635507,0.5560349530154414,0.38263895338463266,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
693,0.09975972756666343,0.06376840405626646,0.1375500101138103,0.029058577717124577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
694,0.6072938873100467,0.7229773616673543,0.6574467854677966,0.4534251670123048,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
695,0.08402150080779433,0.029536407821135507,0.1924302211681582,0.1915079093236138,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
696,0.1732906697014756,0.06145671726754322,0.10450785780502059,0.026594066994805488,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
697,0.2588504194871017,0.5708976468723013,0.30913600641313255,0.4010093490378904,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
698,0.28204821303479455,0.6176502881135673,0.31363788165162,0.41491731038601326,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
699,0.06765874150384804,0.07557560770915767,0.23624733889707045,0.06537073171949165,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
700,0.27798577914653777,0.44767866855280675,0.301123623702634,0.4418646671994489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
701,0.2693663384003156,0.48104429936735543,0.31041189600006397,0.48674718778385595,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
702,0.10660819659080659,0.0705929110978733,0.09297967625125901,0.024450760035175448,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
703,0.12496272115713195,0.03263524233637767,0.17521368848149269,0.4024496579433966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
704,0.07761515417651943,0.039905893341206505,0.183158503202299,0.19306014823897624,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
705,0.14067067454248605,0.026613922965984915,0.1948111360615512,0.45304670289732407,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
706,0.26616226846430274,0.5473764450998162,0.27986926662167994,0.3761575989610768,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
707,0.10723468441525116,0.06028607509573712,0.07098154792457885,0.012064017083529159,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
708,0.16249091004095376,0.0709438151179888,0.017830077642301802,0.02805820228948882,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
709,0.6887657283039219,0.6423281518777759,0.5948665230221756,0.4179468295988344,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
710,0.37159562341191377,0.8393509724158885,0.4573402533461008,0.1948329173962303,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
711,0.5149879174939977,0.6446105128164747,0.6816465283383666,0.33469882295184983,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
712,0.38337897440434354,0.7898401927719483,0.4629232271987959,0.19592115366917823,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
713,0.6059403487962793,0.7370237458568896,0.5913260003596251,0.39778463799830754,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
714,0.18242062121903505,0.1324520230798923,0.8533679914933303,0.6125326645826451,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
715,0.3821516862361651,0.8849532937799771,0.4274987060344125,0.21887825214856707,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
716,0.13338503370205476,0.030072811881916336,0.13540742596111321,0.41440103981234533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
717,0.24732683088973292,0.5413429664201199,0.2830127076523901,0.34768034546389676,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
718,0.0736590911115205,0.023351193269569553,0.25075447802476514,0.12330002030469714,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
719,0.14536224782781493,0.034700025907006285,0.1396492209534936,0.3924864441891769,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
720,0.1868285687882024,0.11573475361693344,0.6993957298092852,0.5792958219256764,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
721,0.11126799047099908,0.06559978557258933,0.24097892266759743,0.07267026858505232,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
722,0.19326543093270016,0.030969674998101507,0.15396837098675276,0.3643546703350099,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
723,0.6442355594154535,0.743963259584729,0.5732458708391882,0.4727803091907751,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
724,0.26847215675509756,0.5903333722135382,0.3322872089724615,0.45196344034425384,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
725,0.7233917441905828,0.6484671911399582,0.6919239491229731,0.4165669929495211,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
726,0.13651562105319792,0.018275459783668194,0.43200454932461096,0.1969590529322568,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
727,0.21565929350614185,0.10265162816699896,0.21321809776884107,0.07756848672306968,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
728,0.15191474403465752,0.0391071263967752,0.1489072636773895,0.3828483659528601,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
729,0.1805902916697689,0.04058394957093388,0.0949713587939754,0.02703642533757626,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
730,0.18092505334089662,0.13170023505146428,0.7285688508199015,0.5542857615656102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
731,0.14282041715720228,0.13683364435711906,0.9109841080158126,0.5664912678459086,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
732,0.5047637285522806,0.7121261261491076,0.5701307230563846,0.39267478978171766,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
733,0.15499312950316368,0.14544798622449112,0.7292560840709289,0.5640451467985776,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
734,0.25405382196734067,0.5299528707797156,0.28382920821821095,0.4676273629046776,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
735,0.16023090454757374,0.017851299019370992,0.14023559317454803,0.3713806597293471,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
736,0.1393202570521753,0.02749564823104897,0.3226240527015017,0.2530178819037125,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
737,0.6580136737987752,0.6731316491470307,0.6196634871527684,0.44193020204732314,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
738,0.3800679183381483,0.9246298134002116,0.4631172466152005,0.19773919620422348,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
739,0.19136507593928778,0.14311971227159734,0.8524229905831607,0.5419429408247207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
740,0.15478608909216438,0.13796110878209505,0.8103553773453974,0.5741167450739898,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
741,0.2157045527461586,0.11582248481394081,0.8531236300781005,0.5956532628934479,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
742,0.16558049950017317,0.1388844215086811,0.7347682705770591,0.608185899714035,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
743,0.10796284377657017,0.06215820847884289,0.08502585563220212,0.03682829972394577,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
744,0.9220562864662014,0.7267077233402304,0.5975792027995028,0.40070420998410167,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
745,0.2293076938030694,0.06382924454439184,0.12430888734585162,0.03518195617055541,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
746,0.2554340896776874,0.43613086539840734,0.29593812879504156,0.36318941079800304,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
747,0.26272549988965327,0.08052782532321073,0.23618660987279286,0.07254523131858459,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
748,0.37341041162480104,0.8785563543498431,0.46557163483208996,0.2050137198160459,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
749,0.16061216133059314,0.04330377024833339,0.14468830156731344,0.03543348920532932,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
750,0.17614387175323487,0.044851477400067286,0.008758393575334832,0.03837168468481803,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
751,0.143887545143241,0.0369433962979001,0.00152081915375798,0.019286829151074478,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
752,0.1084588238031588,0.05230866193831556,0.12325809402090403,0.025423764098255863,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
